Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
3.0,16.0,1.0,1.0,22.77,0.0,44.42,10.4,5.52,40.05
3.0,17.0,1.0,1.0,22.78,0.0,44.24,9.3,1.2,38.51
3.0,18.0,1.0,1.0,22.78,0.0,44.2,15.1,3.96,41.69
3.0,19.0,1.0,1.0,22.78,0.0,44.28,13.6,5.16,32.73
3.0,20.0,1.0,1.0,22.78,0.0,44.15,18.6,4.92,35.91
3.0,21.0,1.0,1.0,22.78,0.0,44.54,16.4,5.16,31.14
3.0,22.0,1.0,1.0,22.78,0.0,45.22,16.2,1.44,28.41
3.0,23.0,1.0,1.0,22.75,0.0,46.74,9.0,4.32,17.42
3.0,24.0,1.0,1.0,22.68,0.0,49.0,4.9,0.0,10.69
3.0,1.0,2.0,1.0,22.66,0.0,50.7,7.1,0.36,11.09
3.0,2.0,2.0,1.0,22.66,0.0,51.71,9.8,0.12,11.83
3.0,3.0,2.0,1.0,22.52,0.0,53.06,7.0,0.36,7.32
3.0,4.0,2.0,1.0,22.39,0.0,53.86,7.6,0.48,6.55
3.0,5.0,2.0,1.0,22.27,0.0,54.6,7.3,0.72,5.29
3.0,6.0,2.0,1.0,22.32,0.0,55.0,11.5,5.64,7.62
3.0,7.0,2.0,1.0,22.35,0.0,54.7,12.0,8.28,8.14
3.0,8.0,2.0,1.0,22.47,0.0,53.74,12.4,9.84,10.2
3.0,9.0,2.0,1.0,22.51,0.0,53.11,10.0,8.28,9.05
3.0,10.0,2.0,1.0,22.4,0.0,53.12,9.1,6.36,6.81
3.0,11.0,2.0,1.0,22.42,0.0,52.22,10.4,3.84,7.97
3.0,12.0,2.0,1.0,22.51,0.0,51.11,9.5,0.96,9.45
3.0,13.0,2.0,1.0,22.62,0.0,49.98,9.2,4.8,13.28
3.0,14.0,2.0,1.0,22.66,0.0,49.08,9.7,0.36,15.88
3.0,15.0,2.0,1.0,22.67,0.0,47.96,9.4,0.6,16.89
3.0,16.0,2.0,1.0,22.68,0.0,47.34,10.1,2.76,16.65
3.0,17.0,2.0,1.0,22.7,0.0,46.86,10.9,2.76,21.86
3.0,18.0,2.0,1.0,22.71,0.0,46.54,12.2,3.72,22.78
3.0,19.0,2.0,1.0,22.71,0.0,47.09,12.7,1.8,17.88
3.0,20.0,2.0,1.0,22.71,0.0,47.92,13.4,5.28,17.41
3.0,21.0,2.0,1.0,22.7,0.0,48.86,12.7,2.28,15.69
3.0,22.0,2.0,1.0,22.69,0.0,49.66,13.4,0.84,15.06
3.0,23.0,2.0,1.0,22.58,0.0,51.17,8.1,0.6,8.01
3.0,24.0,2.0,1.0,22.32,0.0,53.86,4.8,0.72,4.93
3.0,1.0,3.0,1.0,22.32,0.0,55.18,8.3,0.0,6.69
3.0,2.0,3.0,1.0,22.11,0.0,56.8,4.3,1.56,3.61
3.0,3.0,3.0,1.0,22.04,0.0,58.03,5.8,0.0,4.01
3.0,4.0,3.0,1.0,22.14,0.0,57.87,10.1,0.0,6.26
3.0,5.0,3.0,1.0,22.11,0.0,57.66,9.6,0.6,5.5
3.0,6.0,3.0,1.0,21.99,0.0,58.32,5.6,3.6,2.97
3.0,7.0,3.0,1.0,22.01,0.0,58.55,8.2,6.36,4.15
3.0,8.0,3.0,1.0,21.99,0.0,58.19,8.4,22.32,3.5
3.0,9.0,3.0,1.0,22.02,0.0,57.59,9.9,6.72,4.85
3.0,10.0,3.0,1.0,22.26,0.0,56.27,10.0,3.48,9.38
3.0,11.0,3.0,1.0,22.4,0.0,55.34,9.9,9.36,9.57
3.0,12.0,3.0,1.0,22.39,0.0,54.91,9.2,4.68,8.12
3.0,13.0,3.0,1.0,22.56,0.0,54.14,11.5,2.76,13.07
3.0,14.0,3.0,1.0,22.64,0.0,52.03,9.0,0.48,15.42
3.0,15.0,3.0,1.0,22.68,0.0,49.99,9.5,0.6,23.44
3.0,16.0,3.0,1.0,22.69,0.0,48.74,9.3,0.24,19.51
3.0,17.0,3.0,1.0,22.72,0.0,47.86,12.7,2.88,20.59
3.0,18.0,3.0,1.0,22.73,0.0,47.69,13.4,6.12,21.17
3.0,19.0,3.0,1.0,22.72,0.0,48.0,12.8,3.0,19.18
3.0,20.0,3.0,1.0,22.7,0.0,48.97,10.2,6.0,15.15
3.0,21.0,3.0,1.0,22.71,0.0,50.01,13.4,7.08,18.36
3.0,22.0,3.0,1.0,22.68,0.0,51.56,10.4,3.12,13.84
3.0,23.0,3.0,1.0,22.66,0.0,52.43,9.0,0.72,11.01
3.0,24.0,3.0,1.0,22.65,0.0,52.54,10.3,0.36,11.29
3.0,1.0,4.0,1.0,22.5,0.0,53.4,6.5,0.24,7.45
3.0,2.0,4.0,1.0,22.63,0.0,52.63,13.0,0.24,12.1
3.0,3.0,4.0,1.0,22.37,0.0,53.72,6.0,0.48,5.8
3.0,4.0,4.0,1.0,22.27,0.0,54.55,6.6,2.88,5.81
3.0,5.0,4.0,1.0,22.33,0.0,54.6,9.4,0.24,7.46
3.0,6.0,4.0,1.0,22.24,0.0,55.36,7.5,4.08,5.78
3.0,7.0,4.0,1.0,22.38,0.0,56.02,12.5,6.24,9.54
3.0,8.0,4.0,1.0,22.44,0.0,56.71,12.9,9.96,9.88
3.0,9.0,4.0,1.0,22.54,0.0,57.01,11.2,27.12,10.96
3.0,10.0,4.0,1.0,22.62,0.0,57.22,11.8,6.48,13.1
3.0,11.0,4.0,1.0,22.65,0.0,56.7,10.2,10.8,14.75
3.0,12.0,4.0,1.0,22.71,0.0,55.2,13.8,1.08,22.27
3.0,13.0,4.0,1.0,22.72,0.0,54.01,11.9,10.44,23.02
3.0,14.0,4.0,1.0,22.72,0.0,52.96,9.1,0.36,24.93
3.0,15.0,4.0,1.0,22.74,0.0,51.07,9.9,2.04,31.36
3.0,16.0,4.0,1.0,22.76,0.0,49.41,11.2,3.84,34.13
3.0,17.0,4.0,1.0,22.77,0.0,48.48,10.7,3.12,34.32
3.0,18.0,4.0,1.0,22.78,0.0,48.34,11.5,0.6,31.11
3.0,19.0,4.0,1.0,22.78,0.0,48.44,12.2,1.8,28.29
3.0,20.0,4.0,1.0,22.78,0.0,49.07,11.4,1.8,25.85
3.0,21.0,4.0,1.0,22.78,0.0,50.45,11.5,6.24,25.11
3.0,22.0,4.0,1.0,22.77,0.0,51.28,11.0,1.92,22.95
3.0,23.0,4.0,1.0,22.75,0.0,52.05,8.2,1.68,17.68
3.0,24.0,4.0,1.0,22.72,0.0,53.14,7.1,0.12,14.64
3.0,1.0,5.0,1.0,22.7,0.0,54.39,7.5,0.72,13.53
3.0,2.0,5.0,1.0,22.69,0.0,54.91,8.7,0.12,13.18
3.0,3.0,5.0,1.0,22.63,0.0,55.45,7.1,0.24,9.48
3.0,4.0,5.0,1.0,22.71,0.0,53.95,15.2,0.24,17.38
3.0,5.0,5.0,1.0,22.6,0.0,53.66,9.1,0.36,8.95
3.0,6.0,5.0,1.0,22.67,0.0,53.2,14.0,5.16,12.81
3.0,7.0,5.0,1.0,22.61,0.0,53.79,11.6,9.48,9.76
3.0,8.0,5.0,1.0,22.6,0.0,54.15,12.6,14.64,9.71
3.0,9.0,5.0,1.0,22.58,0.0,54.52,12.4,10.2,9.25
3.0,10.0,5.0,1.0,22.49,0.0,55.39,8.3,10.08,7.37
3.0,11.0,5.0,1.0,22.65,0.0,54.63,12.9,20.16,16.01
3.0,12.0,5.0,1.0,22.68,0.0,54.14,10.5,7.08,14.98
3.0,13.0,5.0,1.0,22.68,0.0,53.95,7.8,0.6,16.34
3.0,14.0,5.0,1.0,22.7,0.0,53.13,10.6,0.6,23.87
3.0,15.0,5.0,1.0,22.72,0.0,52.3,11.3,0.72,26.01
3.0,16.0,5.0,1.0,22.73,0.0,52.23,9.7,1.2,24.21
3.0,17.0,5.0,1.0,22.73,0.0,52.0,10.6,2.88,27.42
3.0,18.0,5.0,1.0,22.77,0.0,50.85,15.5,2.16,33.95
3.0,19.0,5.0,1.0,22.76,0.0,50.49,11.5,2.16,22.8
3.0,20.0,5.0,1.0,22.73,0.0,51.84,8.5,1.8,17.45
3.0,21.0,5.0,1.0,22.74,0.0,52.72,12.2,0.84,20.9
3.0,22.0,5.0,1.0,22.7,0.0,53.47,7.8,1.2,13.47
3.0,23.0,5.0,1.0,22.59,0.0,55.57,4.6,1.56,8.41
3.0,24.0,5.0,1.0,22.65,0.0,56.21,9.9,1.8,12.25
3.0,1.0,6.0,1.0,22.54,0.0,56.57,7.2,0.36,8.13
3.0,2.0,6.0,1.0,22.45,0.0,56.55,8.0,0.12,7.58
3.0,3.0,6.0,1.0,22.42,0.0,56.05,9.8,0.48,7.77
3.0,4.0,6.0,1.0,22.33,0.0,56.04,9.4,0.12,6.45
3.0,5.0,6.0,1.0,22.29,0.0,55.84,10.6,0.0,6.56
3.0,6.0,6.0,1.0,22.15,0.0,55.72,8.9,1.32,4.74
3.0,7.0,6.0,1.0,22.1,0.0,55.48,8.7,9.0,4.9
3.0,8.0,6.0,1.0,22.21,0.0,54.57,7.5,17.28,7.06
3.0,9.0,6.0,1.0,22.38,0.0,53.01,8.2,9.12,11.74
3.0,10.0,6.0,1.0,22.48,0.0,51.32,7.1,12.36,13.34
3.0,11.0,6.0,1.0,22.62,0.0,49.28,8.0,12.36,15.5
3.0,12.0,6.0,1.0,22.69,0.0,47.13,8.5,2.4,19.04
3.0,13.0,6.0,1.0,22.71,0.0,45.53,9.1,5.04,23.45
3.0,14.0,6.0,1.0,22.73,0.0,44.34,9.7,1.08,28.35
3.0,15.0,6.0,1.0,22.73,0.0,43.32,6.7,11.76,28.81
3.0,16.0,6.0,1.0,22.74,0.0,42.18,8.6,5.64,32.61
3.0,17.0,6.0,1.0,22.77,0.0,41.21,13.4,20.76,37.58
3.0,18.0,6.0,1.0,22.78,0.0,40.67,11.6,1.92,32.24
3.0,19.0,6.0,1.0,22.77,0.0,40.61,10.7,2.28,24.64
3.0,20.0,6.0,1.0,22.78,0.0,41.0,13.6,3.6,25.38
3.0,21.0,6.0,1.0,22.77,0.0,42.2,11.4,4.56,21.3
3.0,22.0,6.0,1.0,22.73,0.0,43.44,7.3,1.56,14.72
3.0,23.0,6.0,1.0,22.72,0.0,44.32,8.9,1.44,14.36
3.0,24.0,6.0,1.0,22.72,0.0,44.52,10.8,0.36,14.27
3.0,1.0,7.0,1.0,22.58,0.0,45.38,5.5,2.04,7.24
3.0,2.0,7.0,1.0,22.7,0.0,44.76,15.1,0.36,14.42
3.0,3.0,7.0,1.0,22.67,0.0,44.04,13.2,0.48,10.19
3.0,4.0,7.0,1.0,22.43,0.0,44.8,8.4,0.24,5.67
3.0,5.0,7.0,1.0,22.28,0.0,45.68,8.3,0.0,4.99
3.0,6.0,7.0,1.0,22.38,0.0,45.66,13.6,1.68,7.87
3.0,7.0,7.0,1.0,22.2,0.0,46.59,7.8,2.88,4.64
3.0,8.0,7.0,1.0,22.38,0.0,46.13,9.0,7.44,10.21
3.0,9.0,7.0,1.0,22.47,0.0,45.73,7.4,22.32,13.66
3.0,10.0,7.0,1.0,22.61,0.0,45.13,9.4,15.96,17.76
3.0,11.0,7.0,1.0,22.69,0.0,43.97,9.2,4.92,20.21
3.0,12.0,7.0,1.0,22.69,0.0,43.31,5.6,6.6,17.7
3.0,13.0,7.0,1.0,22.72,0.0,42.54,10.1,8.88,24.27
3.0,14.0,7.0,1.0,22.75,0.0,41.62,12.0,6.48,28.36
3.0,15.0,7.0,1.0,22.76,0.0,40.76,11.9,1.8,29.73
3.0,16.0,7.0,1.0,22.76,0.0,40.45,8.6,4.08,25.74
3.0,17.0,7.0,1.0,22.77,0.0,40.51,12.6,3.6,28.3
3.0,18.0,7.0,1.0,22.77,0.0,40.98,11.2,5.88,25.26
3.0,19.0,7.0,1.0,22.78,0.0,41.56,13.1,3.72,23.88
3.0,20.0,7.0,1.0,22.76,0.0,42.09,10.5,2.28,18.95
3.0,21.0,7.0,1.0,22.78,0.0,42.32,18.5,1.2,26.46
3.0,22.0,7.0,1.0,22.76,0.0,42.59,12.7,2.52,17.69
3.0,23.0,7.0,1.0,22.73,0.0,43.18,10.2,1.56,12.92
3.0,24.0,7.0,1.0,22.73,0.0,43.34,13.2,1.32,14.21
3.0,1.0,1.0,1.0,22.51,0.0,44.38,6.0,1.92,6.26
3.0,2.0,1.0,1.0,22.33,0.0,45.98,5.3,0.24,5.06
3.0,3.0,1.0,1.0,22.22,0.0,47.25,5.7,0.24,4.69
3.0,4.0,1.0,1.0,22.32,0.0,47.4,10.5,0.12,7.15
3.0,5.0,1.0,1.0,22.34,0.0,47.45,11.9,0.96,7.42
3.0,6.0,1.0,1.0,22.26,0.0,47.95,10.9,2.76,6.02
3.0,7.0,1.0,1.0,22.2,0.0,48.63,10.7,7.2,5.64
3.0,8.0,1.0,1.0,22.24,0.0,48.82,11.1,13.56,6.62
3.0,9.0,1.0,1.0,22.37,0.0,48.64,9.4,9.12,8.93
3.0,10.0,1.0,1.0,22.56,0.0,48.16,9.4,9.96,14.24
3.0,11.0,1.0,1.0,22.67,0.0,47.36,9.7,1.2,18.27
3.0,12.0,1.0,1.0,22.71,0.0,46.43,11.7,3.48,22.47
3.0,13.0,1.0,1.0,22.71,0.0,45.76,8.1,1.92,16.84
3.0,14.0,1.0,1.0,22.71,0.0,45.09,9.3,3.0,20.17
3.0,15.0,1.0,1.0,22.76,0.0,43.95,17.9,0.84,32.46
3.0,16.0,1.0,1.0,22.74,0.0,44.03,9.0,1.32,17.7
3.0,17.0,1.0,1.0,22.73,0.0,44.97,11.3,2.76,19.08
3.0,18.0,1.0,1.0,22.75,0.0,45.98,14.4,2.64,22.13
3.0,19.0,1.0,1.0,22.72,0.0,47.76,9.8,3.6,15.31
3.0,20.0,1.0,1.0,22.71,0.0,49.4,10.3,1.8,14.91
3.0,21.0,1.0,1.0,22.72,0.0,51.01,13.3,5.64,18.26
3.0,22.0,1.0,1.0,22.72,0.0,52.38,12.9,1.2,16.92
3.0,23.0,1.0,1.0,22.66,0.0,54.64,8.0,2.64,10.48
3.0,24.0,1.0,1.0,22.7,0.0,55.44,13.4,0.48,16.75
3.0,1.0,2.0,1.0,22.55,0.0,56.9,6.1,0.36,8.24
3.0,2.0,2.0,1.0,22.53,0.0,57.8,7.4,0.48,9.03
3.0,3.0,2.0,1.0,22.44,0.0,58.72,5.7,0.12,7.33
3.0,4.0,2.0,1.0,22.59,0.0,58.19,11.6,1.68,11.87
3.0,5.0,2.0,1.0,22.63,0.0,57.96,11.7,0.24,11.59
3.0,6.0,2.0,1.0,22.57,0.0,58.7,9.9,8.04,9.84
3.0,7.0,2.0,1.0,22.54,0.0,60.28,9.7,12.0,9.76
3.0,8.0,2.0,1.0,22.56,0.0,61.21,9.1,15.96,10.33
3.0,9.0,2.0,1.0,22.66,0.0,60.63,8.9,5.04,18.54
3.0,10.0,2.0,1.0,22.7,0.0,59.2,8.7,13.44,26.96
3.0,11.0,2.0,1.0,22.71,0.0,57.68,7.6,1.08,25.24
3.0,12.0,2.0,1.0,22.72,0.0,56.41,7.8,8.4,24.38
3.0,13.0,2.0,1.0,22.77,0.0,53.8,15.7,5.76,36.36
3.0,14.0,2.0,1.0,22.77,0.0,52.17,9.0,2.64,30.57
3.0,15.0,2.0,1.0,22.78,0.0,51.52,15.2,2.4,36.94
3.0,16.0,2.0,1.0,22.78,0.0,51.31,10.0,0.72,29.76
3.0,17.0,2.0,1.0,22.78,0.0,51.25,12.1,5.04,30.54
3.0,18.0,2.0,1.0,22.78,0.0,50.89,16.2,6.24,35.03
3.0,19.0,2.0,1.0,22.78,0.0,51.29,9.9,5.52,25.11
3.0,20.0,2.0,1.0,22.78,0.0,52.48,11.6,0.84,26.43
3.0,21.0,2.0,1.0,22.78,0.0,53.9,11.5,3.12,25.82
3.0,22.0,2.0,1.0,22.77,0.0,55.45,10.5,2.88,23.51
3.0,23.0,2.0,1.0,22.75,0.0,57.67,8.4,0.12,19.81
3.0,24.0,2.0,1.0,22.74,0.0,59.58,7.4,0.6,17.41
3.0,1.0,3.0,1.0,22.71,0.0,61.25,6.7,0.96,15.27
3.0,2.0,3.0,1.0,22.69,0.0,62.64,7.2,0.48,14.65
3.0,3.0,3.0,1.0,22.67,0.0,64.27,7.4,0.6,13.61
3.0,4.0,3.0,1.0,22.67,0.0,65.18,9.1,0.0,15.2
3.0,5.0,3.0,1.0,22.66,0.0,65.72,9.1,0.48,14.06
3.0,6.0,3.0,1.0,22.66,0.0,66.96,9.7,3.0,14.13
3.0,7.0,3.0,1.0,22.66,0.0,67.95,9.9,10.2,14.75
3.0,8.0,3.0,1.0,22.68,0.0,67.66,9.8,18.36,17.61
3.0,9.0,3.0,1.0,22.67,0.0,68.14,7.0,18.0,15.07
3.0,10.0,3.0,1.0,22.7,0.0,67.72,10.0,5.64,24.68
3.0,11.0,3.0,1.0,22.73,0.0,65.49,12.2,6.72,34.31
3.0,12.0,3.0,1.0,22.74,0.0,64.68,8.8,6.24,30.39
3.0,13.0,3.0,1.0,22.74,0.0,65.37,7.7,3.12,31.48
3.0,14.0,3.0,1.0,22.77,0.0,64.25,15.2,0.6,44.04
3.0,15.0,3.0,1.0,22.77,0.0,63.93,10.8,0.84,33.2
3.0,16.0,3.0,1.0,22.76,0.0,64.89,8.5,1.56,27.5
3.0,17.0,3.0,1.0,22.76,0.0,64.23,9.3,1.08,27.82
3.0,18.0,3.0,1.0,22.76,0.0,61.72,8.6,2.28,25.36
3.0,19.0,3.0,1.0,22.77,0.0,60.1,12.4,4.8,28.59
3.0,20.0,3.0,1.0,22.77,0.0,60.33,11.9,3.72,26.19
3.0,21.0,3.0,1.0,22.75,0.0,60.66,10.5,17.76,22.79
3.0,22.0,3.0,1.0,22.77,0.0,59.67,15.1,1.2,27.32
3.0,23.0,3.0,1.0,22.74,0.0,59.28,10.0,1.56,17.43
3.0,24.0,3.0,1.0,22.66,0.0,60.75,6.2,0.72,10.76
3.0,1.0,4.0,1.0,22.48,0.0,63.17,4.4,0.24,7.84
3.0,2.0,4.0,1.0,22.46,0.0,63.85,8.1,0.24,9.37
3.0,3.0,4.0,1.0,22.47,0.0,62.53,10.1,1.08,9.48
3.0,4.0,4.0,1.0,22.39,0.0,61.29,10.0,0.0,7.91
3.0,5.0,4.0,1.0,22.19,0.0,60.94,7.7,0.72,4.94
3.0,6.0,4.0,1.0,22.36,0.0,58.96,14.6,0.48,9.87
3.0,7.0,4.0,1.0,22.44,0.0,57.03,11.8,8.4,9.9
3.0,8.0,4.0,1.0,22.53,0.0,55.71,12.6,16.08,14.51
3.0,9.0,4.0,1.0,22.52,0.0,54.59,8.2,24.48,13.55
3.0,10.0,4.0,1.0,22.64,0.0,52.82,11.6,6.24,19.39
3.0,11.0,4.0,1.0,22.7,0.0,50.96,12.0,5.52,22.28
3.0,12.0,4.0,1.0,22.71,0.0,49.65,10.9,4.08,23.85
3.0,13.0,4.0,1.0,22.72,0.0,48.32,8.6,2.88,24.08
3.0,14.0,4.0,1.0,22.73,0.0,47.21,9.7,1.8,29.56
3.0,15.0,4.0,1.0,22.77,0.0,46.06,14.3,1.92,38.61
3.0,16.0,4.0,1.0,22.77,0.0,45.51,10.3,0.84,35.85
3.0,17.0,4.0,1.0,22.78,0.0,45.81,11.6,0.72,37.53
3.0,18.0,4.0,1.0,22.78,0.0,46.32,13.4,0.48,36.85
3.0,19.0,4.0,1.0,22.78,0.0,47.03,10.6,3.0,27.31
3.0,20.0,4.0,1.0,22.78,0.0,48.03,12.6,2.04,27.88
3.0,21.0,4.0,1.0,22.78,0.0,49.54,13.2,2.88,27.31
3.0,22.0,4.0,1.0,22.77,0.0,50.68,11.7,2.28,23.42
3.0,23.0,4.0,1.0,22.75,0.0,51.84,9.7,0.36,18.93
3.0,24.0,4.0,1.0,22.71,0.0,53.26,7.2,0.6,13.8
3.0,1.0,5.0,1.0,22.6,0.0,56.12,4.1,0.24,8.76
3.0,2.0,5.0,1.0,22.68,0.0,56.73,11.2,0.48,15.7
3.0,3.0,5.0,1.0,22.65,0.0,57.63,8.6,0.0,10.83
3.0,4.0,5.0,1.0,22.62,0.0,59.09,9.4,1.8,10.77
3.0,5.0,5.0,1.0,22.53,0.0,60.51,8.1,0.6,9.06
3.0,6.0,5.0,1.0,22.5,0.0,61.64,8.7,3.48,9.34
3.0,7.0,5.0,1.0,22.48,0.0,62.75,8.9,5.88,9.29
3.0,8.0,5.0,1.0,22.49,0.0,63.22,10.6,6.0,9.73
3.0,9.0,5.0,1.0,22.56,0.0,62.05,12.9,9.72,11.35
3.0,10.0,5.0,1.0,22.46,0.0,61.53,8.9,13.68,7.99
3.0,11.0,5.0,1.0,22.61,0.0,59.38,13.8,13.56,12.65
3.0,12.0,5.0,1.0,22.63,0.0,57.56,12.4,4.08,12.1
3.0,13.0,5.0,1.0,22.67,0.0,56.24,12.2,0.72,18.16
3.0,14.0,5.0,1.0,22.7,0.0,54.58,10.6,1.56,24.17
3.0,15.0,5.0,1.0,22.73,0.0,52.57,12.0,0.72,31.8
3.0,16.0,5.0,1.0,22.74,0.0,50.93,10.2,1.32,33.25
3.0,17.0,5.0,1.0,22.77,0.0,50.05,14.3,2.52,37.42
3.0,18.0,5.0,1.0,22.78,0.0,49.86,11.5,3.84,34.14
3.0,19.0,5.0,1.0,22.78,0.0,49.92,12.4,3.12,29.76
3.0,20.0,5.0,1.0,22.77,0.0,50.12,10.1,1.68,25.4
3.0,21.0,5.0,1.0,22.77,0.0,50.82,9.9,2.28,24.58
3.0,22.0,5.0,1.0,22.77,0.0,51.18,10.7,1.92,24.41
3.0,23.0,5.0,1.0,22.75,0.0,52.29,8.0,0.96,19.8
3.0,24.0,5.0,1.0,22.75,0.0,52.59,9.6,1.8,20.47
3.0,1.0,6.0,1.0,22.73,0.0,52.41,7.0,0.24,15.35
3.0,2.0,6.0,1.0,22.67,0.0,52.81,4.5,0.36,10.6
3.0,3.0,6.0,1.0,22.68,0.0,52.49,8.0,0.12,13.38
3.0,4.0,6.0,1.0,22.69,0.0,52.01,9.8,2.16,14.27
3.0,5.0,6.0,1.0,22.65,0.0,52.66,6.9,0.36,9.82
3.0,6.0,6.0,1.0,22.66,0.0,53.4,9.1,0.24,12.13
3.0,7.0,6.0,1.0,22.69,0.0,53.56,8.2,10.92,13.94
3.0,8.0,6.0,1.0,22.66,0.0,53.74,6.4,10.44,10.78
3.0,9.0,6.0,1.0,22.71,0.0,52.69,11.2,6.96,19.24
3.0,10.0,6.0,1.0,22.71,0.0,51.26,8.7,15.6,22.62
3.0,11.0,6.0,1.0,22.73,0.0,49.58,10.1,14.52,26.47
3.0,12.0,6.0,1.0,22.74,0.0,48.34,8.0,2.04,26.23
3.0,13.0,6.0,1.0,22.76,0.0,47.84,9.6,1.08,26.79
3.0,14.0,6.0,1.0,22.77,0.0,47.34,9.1,3.96,28.87
3.0,15.0,6.0,1.0,22.78,0.0,47.08,9.5,1.8,27.9
3.0,16.0,6.0,1.0,22.78,0.0,46.58,13.9,6.24,32.22
3.0,17.0,6.0,1.0,22.78,0.0,46.14,14.8,10.8,33.46
3.0,18.0,6.0,1.0,22.78,0.0,46.58,10.0,9.6,26.61
3.0,19.0,6.0,1.0,22.78,0.0,47.39,10.6,2.76,25.7
3.0,20.0,6.0,1.0,22.78,0.0,47.77,11.8,0.72,25.43
3.0,21.0,6.0,1.0,22.78,0.0,47.51,14.2,2.04,26.59
3.0,22.0,6.0,1.0,22.76,0.0,47.87,9.6,3.12,18.77
3.0,23.0,6.0,1.0,22.76,0.0,48.65,11.4,0.72,19.02
3.0,24.0,6.0,1.0,22.74,0.0,48.97,9.7,0.72,14.68
4.0,1.0,7.0,1.0,22.67,0.0,49.65,6.7,0.36,9.24
4.0,2.0,7.0,1.0,22.64,0.0,50.4,8.8,0.48,9.57
4.0,3.0,7.0,1.0,22.65,0.0,50.57,11.7,0.24,10.42
4.0,4.0,7.0,1.0,22.49,0.0,51.29,9.1,0.36,7.21
4.0,5.0,7.0,1.0,22.36,0.0,52.42,8.8,0.24,6.22
4.0,6.0,7.0,1.0,22.39,0.0,53.16,12.0,0.24,8.13
4.0,7.0,7.0,1.0,22.36,0.0,54.03,10.0,2.76,7.13
4.0,8.0,7.0,1.0,22.34,0.0,54.58,10.1,9.48,6.73
4.0,9.0,7.0,1.0,22.1,0.0,55.7,5.7,19.08,3.34
4.0,10.0,7.0,1.0,22.01,0.0,56.13,5.9,9.24,3.06
4.0,11.0,7.0,1.0,21.99,0.0,55.95,4.9,13.8,3.13
4.0,12.0,7.0,1.0,22.23,0.0,54.51,9.9,3.36,8.47
4.0,13.0,7.0,1.0,22.29,0.0,53.54,7.4,6.36,7.45
4.0,14.0,7.0,1.0,22.46,0.0,52.05,9.8,1.92,9.57
4.0,15.0,7.0,1.0,22.6,0.0,50.5,11.9,5.76,12.72
4.0,16.0,7.0,1.0,22.56,0.0,50.08,7.8,2.88,8.84
4.0,17.0,7.0,1.0,22.62,0.0,49.62,12.0,9.36,12.45
4.0,18.0,7.0,1.0,22.63,0.0,49.94,12.8,5.28,11.87
4.0,19.0,7.0,1.0,22.51,0.0,52.04,9.2,3.6,7.7
4.0,20.0,7.0,1.0,22.57,0.0,52.94,12.7,1.92,10.02
4.0,21.0,7.0,1.0,22.36,0.0,55.02,7.6,2.28,5.86
4.0,22.0,7.0,1.0,22.26,0.0,56.95,8.3,2.76,5.78
4.0,23.0,7.0,1.0,22.06,0.0,58.68,5.5,2.16,3.37
4.0,24.0,7.0,1.0,22.05,0.0,58.87,8.5,4.8,4.53
4.0,1.0,1.0,1.0,22.04,0.0,58.37,9.4,1.8,4.37
4.0,2.0,1.0,1.0,22.04,0.0,57.89,10.8,0.24,4.93
4.0,3.0,1.0,1.0,21.96,0.0,58.12,6.9,0.48,2.74
4.0,4.0,1.0,1.0,22.01,0.0,58.09,10.8,0.36,4.58
4.0,5.0,1.0,1.0,21.99,0.0,58.31,9.6,0.84,3.87
4.0,6.0,1.0,1.0,22.06,0.0,57.79,13.9,5.52,6.26
1.0,1.0,8.0,0.0,22.76,0.0,44.67,13.5,0.96,16.43
1.0,2.0,8.0,0.0,22.63,0.0,46.59,7.7,0.36,8.17
1.0,3.0,8.0,0.0,22.49,0.0,48.39,6.8,0.48,7.07
1.0,4.0,8.0,0.0,22.45,0.0,49.86,7.9,0.0,7.41
1.0,5.0,8.0,0.0,22.39,0.0,51.19,7.8,0.12,6.92
1.0,6.0,8.0,0.0,22.39,0.0,51.76,9.3,1.68,7.59
1.0,7.0,8.0,0.0,22.39,0.0,51.98,10.2,2.28,7.85
1.0,8.0,8.0,0.0,22.49,0.0,51.58,12.4,12.84,10.24
1.0,9.0,8.0,0.0,22.65,0.0,50.49,13.6,4.44,15.96
1.0,10.0,8.0,0.0,22.7,0.0,48.96,12.7,7.68,20.08
1.0,11.0,8.0,0.0,22.7,0.0,47.75,8.7,15.12,19.25
1.0,12.0,8.0,0.0,22.71,0.0,46.74,10.5,4.56,24.08
1.0,13.0,8.0,0.0,22.74,0.0,45.54,13.8,9.6,30.56
1.0,14.0,8.0,0.0,22.77,0.0,44.33,15.6,2.52,35.35
1.0,15.0,8.0,0.0,22.77,0.0,43.6,13.0,2.88,34.21
1.0,16.0,8.0,0.0,22.78,0.0,43.27,15.6,3.84,38.33
1.0,17.0,8.0,0.0,22.78,0.0,43.35,12.6,3.0,31.85
1.0,18.0,8.0,0.0,22.77,0.0,43.95,10.1,3.6,24.48
1.0,19.0,8.0,0.0,22.78,0.0,44.66,14.6,3.12,29.63
1.0,20.0,8.0,0.0,22.78,0.0,44.61,21.3,1.44,36.19
