Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh]
1.0,9.0,7.0,0.0,21.81,0.0,37.69,14.4,6.48,0.0
1.0,10.0,7.0,0.0,21.88,0.0,37.66,15.3,3.72,0.0
1.0,11.0,7.0,0.0,22.12,0.0,36.95,18.6,22.44,0.0
1.0,12.0,7.0,0.0,22.21,0.0,36.58,16.8,10.92,0.0
1.0,13.0,7.0,0.0,22.22,0.0,36.09,15.7,8.16,0.01
1.0,14.0,7.0,0.0,22.13,0.0,35.3,12.9,5.16,0.0
1.0,15.0,7.0,0.0,22.23,0.0,34.21,15.4,4.32,0.1
1.0,16.0,7.0,0.0,22.08,0.0,34.0,12.1,5.04,0.0
1.0,17.0,7.0,0.0,22.09,0.0,33.67,14.7,8.28,0.0
1.0,18.0,7.0,0.0,22.13,0.0,33.85,15.9,12.36,0.02
1.0,19.0,7.0,0.0,22.35,0.0,33.86,19.3,20.04,0.6
1.0,20.0,7.0,0.0,22.53,0.0,34.14,22.2,4.32,1.26
1.0,21.0,7.0,0.0,22.21,0.0,35.0,15.0,6.6,0.0
1.0,22.0,7.0,0.0,22.08,0.0,35.24,14.8,3.96,0.0
1.0,23.0,7.0,0.0,21.95,0.0,35.41,12.5,6.72,0.0
1.0,24.0,7.0,0.0,21.84,0.0,35.15,11.3,2.4,0.0
1.0,1.0,1.0,0.0,21.81,0.0,34.55,12.5,0.6,0.0
1.0,2.0,1.0,0.0,21.77,0.0,34.29,7.0,1.2,0.0
1.0,3.0,1.0,0.0,21.76,0.0,33.51,6.4,0.36,0.0
1.0,4.0,1.0,0.0,21.76,0.0,32.54,6.5,0.12,0.0
1.0,5.0,1.0,0.0,21.76,0.0,31.69,7.2,0.36,0.0
1.0,6.0,1.0,0.0,21.76,0.0,30.65,6.5,1.68,0.0
1.0,7.0,1.0,0.0,21.76,0.0,29.45,10.0,2.04,0.0
1.0,8.0,1.0,0.0,21.76,0.0,28.42,12.0,18.0,0.0
1.0,9.0,1.0,0.0,21.9,0.0,27.41,19.4,5.04,0.04
1.0,10.0,1.0,0.0,22.09,0.0,26.47,16.5,6.36,0.59
1.0,11.0,1.0,0.0,22.24,0.0,25.73,14.2,10.32,1.18
1.0,12.0,1.0,0.0,22.47,0.0,24.97,17.9,5.16,4.1
1.0,13.0,1.0,0.0,22.49,0.0,24.48,11.9,2.52,3.78
1.0,14.0,1.0,0.0,22.52,0.0,24.17,9.6,1.08,4.37
1.0,15.0,1.0,0.0,22.59,0.0,23.96,8.2,1.08,5.07
1.0,16.0,1.0,0.0,22.67,0.0,23.89,8.9,5.76,5.88
1.0,17.0,1.0,0.0,22.68,0.0,24.09,10.4,3.12,4.73
1.0,18.0,1.0,0.0,22.53,0.0,24.85,11.8,0.96,1.18
1.0,19.0,1.0,0.0,22.58,0.0,25.73,17.6,1.56,2.56
1.0,20.0,1.0,0.0,22.46,0.0,27.17,14.6,7.44,0.74
1.0,21.0,1.0,0.0,22.17,0.0,28.41,11.6,5.16,0.05
1.0,22.0,1.0,0.0,21.98,0.0,28.93,10.3,1.68,0.0
1.0,23.0,1.0,0.0,21.92,0.0,29.01,13.1,2.4,0.0
1.0,24.0,1.0,0.0,21.8,0.0,29.23,8.4,0.96,0.0
1.0,1.0,8.0,0.0,21.77,0.0,29.16,9.4,1.92,0.0
1.0,2.0,8.0,0.0,21.76,0.0,28.87,9.8,0.48,0.0
1.0,3.0,8.0,0.0,21.76,0.0,28.32,11.0,0.12,0.0
1.0,4.0,8.0,0.0,21.76,0.0,27.8,8.4,1.92,0.0
1.0,5.0,8.0,0.0,21.76,0.0,27.37,7.8,0.48,0.0
1.0,6.0,8.0,0.0,21.76,0.0,27.16,11.4,2.76,0.0
1.0,7.0,8.0,0.0,21.76,0.0,27.05,10.0,2.64,0.0
1.0,8.0,8.0,0.0,21.77,0.0,27.05,15.0,15.36,0.0
1.0,9.0,8.0,0.0,21.9,0.0,26.76,17.2,7.08,0.07
1.0,10.0,8.0,0.0,22.09,0.0,26.33,13.4,7.2,0.69
1.0,11.0,8.0,0.0,22.34,0.0,25.23,15.4,8.16,2.28
1.0,12.0,8.0,0.0,22.43,0.0,24.31,10.8,4.44,3.01
1.0,13.0,8.0,0.0,22.49,0.0,23.56,10.3,2.76,4.97
1.0,14.0,8.0,0.0,22.62,0.0,22.87,11.6,4.68,7.88
1.0,15.0,8.0,0.0,22.69,0.0,22.45,7.8,1.92,8.27
1.0,16.0,8.0,0.0,22.75,0.0,22.26,9.4,2.28,10.0
1.0,17.0,8.0,0.0,22.75,0.0,22.31,10.2,3.84,8.43
1.0,18.0,8.0,0.0,22.67,0.0,22.78,10.5,4.8,3.19
1.0,19.0,8.0,0.0,22.68,0.0,23.9,12.5,5.4,3.53
1.0,20.0,8.0,0.0,22.77,0.0,25.63,16.4,6.72,4.79
1.0,21.0,8.0,0.0,22.77,0.0,27.43,16.1,8.52,3.78
1.0,22.0,8.0,0.0,22.73,0.0,28.67,15.4,3.6,2.76
1.0,23.0,8.0,0.0,22.77,0.0,29.16,18.5,1.92,3.35
1.0,24.0,8.0,0.0,22.58,0.0,29.71,13.8,0.96,0.81
1.0,1.0,3.0,0.0,22.21,0.0,30.54,9.6,0.96,0.01
1.0,2.0,3.0,0.0,21.99,0.0,30.65,8.8,0.48,0.0
1.0,3.0,3.0,0.0,21.9,0.0,30.32,9.7,0.36,0.0
1.0,4.0,3.0,0.0,21.81,0.0,30.11,8.4,0.24,0.0
1.0,5.0,3.0,0.0,21.78,0.0,29.96,8.0,0.12,0.0
1.0,6.0,3.0,0.0,21.76,0.0,30.25,6.7,2.88,0.0
1.0,7.0,3.0,0.0,21.8,0.0,30.68,14.5,4.32,0.0
1.0,8.0,3.0,0.0,21.93,0.0,31.0,18.9,10.68,0.0
1.0,9.0,3.0,0.0,22.12,0.0,30.9,15.4,7.08,0.46
1.0,10.0,3.0,0.0,22.29,0.0,30.62,12.2,6.0,1.75
1.0,11.0,3.0,0.0,22.49,0.0,29.98,11.8,3.48,3.67
1.0,12.0,3.0,0.0,22.64,0.0,29.57,12.6,7.8,6.61
1.0,13.0,3.0,0.0,22.69,0.0,29.42,9.5,5.64,7.69
1.0,14.0,3.0,0.0,22.87,0.0,29.23,11.7,1.68,11.45
1.0,15.0,3.0,0.0,23.06,0.0,29.26,11.5,0.96,14.33
1.0,16.0,3.0,0.0,22.98,0.0,29.64,6.9,1.08,12.49
1.0,17.0,3.0,0.0,22.9,0.0,30.36,6.9,3.72,9.77
1.0,18.0,3.0,0.0,22.92,0.0,31.17,11.2,4.92,6.58
1.0,19.0,3.0,0.0,22.94,0.0,32.59,11.8,8.28,6.36
1.0,20.0,3.0,0.0,23.07,0.0,34.55,15.2,6.12,7.81
1.0,21.0,3.0,0.0,23.11,0.0,36.75,16.0,2.76,7.89
1.0,22.0,3.0,0.0,23.08,0.0,38.68,15.3,5.88,6.82
1.0,23.0,3.0,0.0,23.05,0.0,40.31,15.0,1.8,5.72
1.0,24.0,3.0,0.0,22.96,0.0,41.67,12.6,0.6,3.38
1.0,1.0,4.0,0.0,22.95,0.0,42.15,14.3,6.0,3.9
1.0,2.0,4.0,0.0,22.74,0.0,42.96,9.7,0.36,1.21
1.0,3.0,4.0,0.0,22.67,0.0,43.66,10.4,0.48,1.22
1.0,4.0,4.0,0.0,22.69,0.0,44.03,11.8,0.36,1.54
1.0,5.0,4.0,0.0,22.57,0.0,45.1,9.8,0.24,0.74
1.0,6.0,4.0,0.0,22.43,0.0,46.63,8.5,0.24,0.29
1.0,7.0,4.0,0.0,22.51,0.0,47.54,11.7,12.96,1.0
1.0,8.0,4.0,0.0,22.56,0.0,47.99,12.6,19.2,1.23
1.0,9.0,4.0,0.0,22.74,0.0,47.92,17.0,5.28,2.95
1.0,10.0,4.0,0.0,22.75,0.0,48.74,14.4,2.28,2.52
1.0,11.0,4.0,0.0,22.97,0.0,48.42,18.1,12.12,6.23
1.0,12.0,4.0,0.0,23.06,0.0,48.09,17.0,6.12,6.37
1.0,13.0,4.0,0.0,23.07,0.0,47.88,15.4,1.8,5.62
1.0,14.0,4.0,0.0,23.01,0.0,48.74,12.9,1.08,3.91
1.0,15.0,4.0,0.0,22.94,0.0,49.59,11.6,1.2,3.09
1.0,16.0,4.0,0.0,22.88,0.0,50.37,10.6,2.52,2.55
1.0,17.0,4.0,0.0,22.79,0.0,50.98,9.7,3.0,1.62
1.0,18.0,4.0,0.0,22.87,0.0,50.96,13.6,4.68,3.29
1.0,19.0,4.0,0.0,22.92,0.0,51.5,14.1,4.8,4.16
1.0,20.0,4.0,0.0,23.07,0.0,50.51,18.5,7.68,7.89
1.0,21.0,4.0,0.0,23.02,0.0,50.28,15.4,1.8,4.9
1.0,22.0,4.0,0.0,23.05,0.0,50.51,17.3,10.56,6.11
1.0,23.0,4.0,0.0,22.79,0.0,51.87,11.4,3.0,1.28
1.0,24.0,4.0,0.0,22.68,0.0,52.74,11.7,0.36,1.29
1.0,1.0,5.0,0.0,22.66,0.0,53.32,11.7,0.72,1.38
1.0,2.0,5.0,0.0,22.67,0.0,53.44,11.9,3.6,1.57
1.0,3.0,5.0,0.0,22.51,0.0,54.42,8.9,1.56,0.56
1.0,4.0,5.0,0.0,22.7,0.0,53.94,14.2,0.24,2.35
1.0,5.0,5.0,0.0,22.64,0.0,53.91,12.0,1.2,1.41
1.0,6.0,5.0,0.0,22.46,0.0,54.23,8.9,1.56,0.43
1.0,7.0,5.0,0.0,22.36,0.0,55.17,8.3,8.04,0.26
1.0,8.0,5.0,0.0,22.66,0.0,54.14,15.3,10.44,2.5
1.0,9.0,5.0,0.0,22.8,0.0,52.77,16.6,5.76,3.34
1.0,10.0,5.0,0.0,22.86,0.0,51.38,15.6,4.32,4.5
1.0,11.0,5.0,0.0,23.09,0.0,49.4,15.1,3.96,10.48
1.0,12.0,5.0,0.0,23.14,0.0,47.8,9.6,3.48,9.18
1.0,13.0,5.0,0.0,23.2,0.0,47.28,13.0,1.68,9.76
1.0,14.0,5.0,0.0,23.23,0.0,46.72,11.0,5.52,9.29
1.0,15.0,5.0,0.0,23.22,0.0,46.11,8.9,4.2,7.44
1.0,16.0,5.0,0.0,23.2,0.0,45.68,9.7,5.28,6.76
1.0,17.0,5.0,0.0,23.2,0.0,44.98,11.6,1.92,7.73
1.0,18.0,5.0,0.0,23.23,0.0,43.93,13.8,2.28,9.63
1.0,19.0,5.0,0.0,23.22,0.0,43.58,12.4,5.52,8.38
1.0,20.0,5.0,0.0,23.27,0.0,43.3,17.0,3.6,12.42
1.0,21.0,5.0,0.0,23.24,0.0,43.17,14.3,2.52,8.97
1.0,22.0,5.0,0.0,23.25,0.0,43.07,15.7,2.76,10.09
1.0,23.0,5.0,0.0,23.22,0.0,43.29,13.3,6.24,6.93
1.0,24.0,5.0,0.0,23.18,0.0,43.72,13.1,2.28,6.2
1.0,1.0,6.0,0.0,23.13,0.0,44.22,12.1,0.36,4.69
1.0,2.0,6.0,0.0,23.01,0.0,44.87,10.4,0.6,2.88
1.0,3.0,6.0,0.0,22.94,0.0,44.75,10.8,0.24,2.52
1.0,4.0,6.0,0.0,22.73,0.0,44.88,8.1,4.08,0.98
1.0,5.0,6.0,0.0,22.67,0.0,44.82,9.0,0.6,1.04
1.0,6.0,6.0,0.0,22.39,0.0,45.55,5.4,0.6,0.08
1.0,7.0,6.0,0.0,22.26,0.0,45.43,5.9,1.56,0.03
1.0,8.0,6.0,0.0,22.45,0.0,44.55,10.4,7.8,0.89
1.0,9.0,6.0,0.0,22.66,0.0,43.3,13.5,2.64,2.03
1.0,10.0,6.0,0.0,22.9,0.0,41.65,15.3,8.04,4.32
1.0,11.0,6.0,0.0,23.11,0.0,40.47,16.7,7.92,7.58
1.0,12.0,6.0,0.0,23.2,0.0,40.18,15.2,11.76,8.98
1.0,13.0,6.0,0.0,23.28,0.0,40.25,17.3,6.6,13.13
1.0,14.0,6.0,0.0,23.27,0.0,41.19,11.9,3.12,9.34
1.0,15.0,6.0,0.0,23.3,0.0,41.74,13.3,0.6,11.53
1.0,16.0,6.0,0.0,23.3,0.0,42.4,13.1,6.0,11.0
1.0,17.0,6.0,0.0,23.23,0.0,44.25,9.7,6.24,6.39
1.0,18.0,6.0,0.0,23.21,0.0,46.66,10.8,13.8,6.62
1.0,19.0,6.0,0.0,23.23,0.0,48.12,13.1,5.16,9.44
1.0,20.0,6.0,0.0,23.26,0.0,48.45,15.7,4.32,11.94
1.0,21.0,6.0,0.0,23.22,0.0,49.54,12.1,3.12,7.4
1.0,22.0,6.0,0.0,23.22,0.0,50.75,13.4,4.32,8.52
1.0,23.0,6.0,0.0,23.23,0.0,51.42,14.7,2.76,9.54
1.0,24.0,6.0,0.0,23.13,0.0,52.21,10.2,0.6,4.45
1.0,1.0,7.0,0.0,23.09,0.0,52.82,11.0,1.32,4.41
1.0,2.0,7.0,0.0,22.97,0.0,53.74,10.0,0.48,2.85
1.0,3.0,7.0,0.0,22.84,0.0,54.75,8.5,1.08,1.78
1.0,4.0,7.0,0.0,22.82,0.0,55.43,8.7,1.08,1.93
1.0,5.0,7.0,0.0,22.79,0.0,56.47,9.0,0.12,1.88
1.0,6.0,7.0,0.0,22.72,0.0,58.17,8.3,0.6,1.5
1.0,7.0,7.0,0.0,22.76,0.0,59.31,10.0,1.08,2.2
1.0,8.0,7.0,0.0,22.83,0.0,59.8,11.3,6.84,3.49
1.0,9.0,7.0,0.0,22.86,0.0,59.74,10.9,7.56,3.84
1.0,10.0,7.0,0.0,23.16,0.0,57.15,18.2,10.32,12.41
1.0,11.0,7.0,0.0,23.23,0.0,55.65,17.2,13.32,13.32
1.0,12.0,7.0,0.0,23.26,0.0,55.06,15.6,5.52,13.29
1.0,13.0,7.0,0.0,23.31,0.0,54.27,20.3,7.32,21.21
1.0,14.0,7.0,0.0,23.3,0.0,53.98,12.9,4.8,13.11
1.0,15.0,7.0,0.0,23.32,0.0,53.09,16.6,2.16,18.95
1.0,16.0,7.0,0.0,23.3,0.0,53.54,12.1,10.92,12.09
1.0,17.0,7.0,0.0,23.31,0.0,51.78,15.9,9.96,16.08
1.0,18.0,7.0,0.0,23.29,0.0,50.56,11.8,10.32,10.13
1.0,19.0,7.0,0.0,23.31,0.0,49.11,19.1,8.76,19.69
1.0,20.0,7.0,0.0,23.32,0.0,47.31,20.0,4.92,19.63
1.0,21.0,7.0,0.0,23.29,0.0,46.91,13.6,7.44,10.63
1.0,22.0,7.0,0.0,23.26,0.0,46.88,11.9,4.2,8.19
1.0,23.0,7.0,0.0,23.27,0.0,46.56,14.8,7.56,10.43
1.0,24.0,7.0,0.0,23.21,0.0,46.69,11.3,6.36,6.06
1.0,1.0,1.0,0.0,23.07,0.0,47.06,8.6,1.8,3.16
1.0,2.0,1.0,0.0,23.06,0.0,47.58,10.8,0.48,4.16
1.0,3.0,1.0,0.0,23.04,0.0,48.27,11.5,0.12,3.98
1.0,4.0,1.0,0.0,22.87,0.0,49.57,8.6,0.12,1.7
1.0,5.0,1.0,0.0,22.76,0.0,50.55,8.3,0.6,1.39
1.0,6.0,1.0,0.0,22.62,0.0,51.15,7.4,1.32,0.94
1.0,7.0,1.0,0.0,22.73,0.0,50.4,10.5,5.88,1.94
1.0,8.0,1.0,0.0,23.01,0.0,48.6,13.5,6.48,6.3
1.0,9.0,1.0,0.0,23.31,0.0,46.16,19.6,4.8,16.12
1.0,10.0,1.0,0.0,23.33,0.0,44.95,11.1,2.28,11.02
1.0,11.0,1.0,0.0,23.36,0.0,43.67,9.7,6.84,13.2
1.0,12.0,1.0,0.0,23.36,0.0,42.18,13.1,0.6,20.81
1.0,13.0,1.0,0.0,23.36,0.0,41.05,6.7,0.6,16.5
1.0,14.0,1.0,0.0,23.36,0.0,40.34,11.9,1.32,25.82
1.0,15.0,1.0,0.0,23.36,0.0,39.93,10.6,2.16,26.5
1.0,16.0,1.0,0.0,23.36,0.0,39.72,7.6,2.4,24.58
1.0,17.0,1.0,0.0,23.36,0.0,39.62,11.8,1.2,27.91
1.0,18.0,1.0,0.0,23.36,0.0,40.02,12.7,1.8,23.85
1.0,19.0,1.0,0.0,23.36,0.0,40.69,17.5,3.72,28.62
1.0,20.0,1.0,0.0,23.36,0.0,41.18,19.3,6.84,29.25
1.0,21.0,1.0,0.0,23.36,0.0,41.57,11.8,5.28,18.56
1.0,22.0,1.0,0.0,23.36,0.0,41.83,12.4,3.84,17.49
1.0,23.0,1.0,0.0,23.36,0.0,41.93,13.2,4.08,16.29
1.0,24.0,1.0,0.0,23.32,0.0,42.46,8.3,1.56,8.76
1.0,1.0,2.0,0.0,23.27,0.0,42.93,9.0,0.48,7.34
1.0,2.0,2.0,0.0,23.21,0.0,43.07,9.7,0.84,5.95
1.0,3.0,2.0,0.0,23.15,0.0,43.48,10.4,0.0,4.83
1.0,4.0,2.0,0.0,23.05,0.0,43.79,10.0,1.56,3.19
1.0,5.0,2.0,0.0,22.84,0.0,44.35,8.3,0.12,1.37
1.0,6.0,2.0,0.0,22.88,0.0,44.11,12.0,4.56,2.44
1.0,7.0,2.0,0.0,22.66,0.0,45.01,8.6,3.0,0.72
1.0,8.0,2.0,0.0,23.06,0.0,43.81,17.2,13.32,7.78
1.0,9.0,2.0,0.0,23.27,0.0,42.78,16.4,4.56,11.22
1.0,10.0,2.0,0.0,23.31,0.0,41.92,11.8,4.92,10.43
1.0,11.0,2.0,0.0,23.34,0.0,40.51,12.1,3.6,13.83
1.0,12.0,2.0,0.0,23.36,0.0,39.4,10.1,3.72,14.64
1.0,13.0,2.0,0.0,23.36,0.0,38.52,8.7,2.04,16.15
1.0,14.0,2.0,0.0,23.36,0.0,37.52,15.2,2.64,26.47
1.0,15.0,2.0,0.0,23.36,0.0,36.26,11.1,1.2,25.1
1.0,16.0,2.0,0.0,23.36,0.0,35.49,12.1,3.48,27.59
1.0,17.0,2.0,0.0,23.36,0.0,35.08,9.4,4.8,22.06
1.0,18.0,2.0,0.0,23.36,0.0,34.95,12.0,5.28,18.4
1.0,19.0,2.0,0.0,23.36,0.0,35.32,12.0,3.84,16.68
1.0,20.0,2.0,0.0,23.36,0.0,35.78,17.9,3.96,20.84
1.0,21.0,2.0,0.0,23.36,0.0,35.9,16.2,7.8,16.34
1.0,22.0,2.0,0.0,23.36,0.0,35.64,17.2,2.04,14.83
1.0,23.0,2.0,0.0,23.33,0.0,35.19,15.4,2.04,10.13
1.0,24.0,2.0,0.0,23.14,0.0,35.26,10.8,0.72,3.84
1.0,1.0,3.0,0.0,22.74,0.0,35.94,7.3,0.36,0.86
1.0,2.0,3.0,0.0,22.47,0.0,36.24,7.8,0.72,0.29
1.0,3.0,3.0,0.0,22.41,0.0,35.92,10.9,0.36,0.3
1.0,4.0,3.0,0.0,22.12,0.0,35.7,8.6,0.48,0.0
1.0,5.0,3.0,0.0,21.85,0.0,35.18,5.4,0.0,0.0
1.0,6.0,3.0,0.0,21.81,0.0,33.94,8.9,1.8,0.0
1.0,7.0,3.0,0.0,21.83,0.0,32.29,12.3,2.16,0.0
1.0,8.0,3.0,0.0,22.12,0.0,30.63,17.0,13.44,0.37
1.0,9.0,3.0,0.0,22.39,0.0,29.37,17.9,6.6,2.03
1.0,10.0,3.0,0.0,22.42,0.0,28.34,12.9,10.44,2.11
1.0,11.0,3.0,0.0,22.51,0.0,27.15,11.9,4.92,3.11
1.0,12.0,3.0,0.0,22.73,0.0,25.89,14.9,3.48,6.33
1.0,13.0,3.0,0.0,22.74,0.0,25.29,10.9,1.32,6.7
1.0,14.0,3.0,0.0,22.84,0.0,24.77,11.5,1.8,9.06
1.0,15.0,3.0,0.0,22.91,0.0,24.28,10.0,0.6,10.33
1.0,16.0,3.0,0.0,22.88,0.0,24.14,7.1,3.24,9.86
1.0,17.0,3.0,0.0,22.85,0.0,24.23,8.7,2.4,9.21
1.0,18.0,3.0,0.0,22.84,0.0,24.63,11.2,3.0,5.59
1.0,19.0,3.0,0.0,22.83,0.0,25.74,11.8,7.44,4.86
1.0,20.0,3.0,0.0,22.86,0.0,27.28,14.0,3.96,5.06
1.0,21.0,3.0,0.0,22.88,0.0,28.54,15.4,4.92,4.67
1.0,22.0,3.0,0.0,22.76,0.0,30.45,13.0,5.4,2.48
1.0,23.0,3.0,0.0,22.63,0.0,32.1,12.6,3.6,1.41
1.0,24.0,3.0,0.0,22.49,0.0,33.0,12.5,0.6,0.68
1.0,1.0,4.0,0.0,22.4,0.0,33.47,13.5,0.24,0.47
1.0,2.0,4.0,0.0,22.15,0.0,34.37,10.4,1.32,0.01
1.0,3.0,4.0,0.0,22.06,0.0,34.63,11.7,0.36,0.0
1.0,4.0,4.0,0.0,21.91,0.0,34.9,9.6,2.04,0.0
1.0,5.0,4.0,0.0,21.84,0.0,34.7,10.5,0.24,0.0
1.0,6.0,4.0,0.0,21.8,0.0,34.41,9.8,0.72,0.0
1.0,7.0,4.0,0.0,21.78,0.0,34.07,9.3,3.36,0.0
1.0,8.0,4.0,0.0,21.92,0.0,33.43,13.1,16.32,0.06
1.0,9.0,4.0,0.0,22.44,0.0,31.84,19.4,6.12,2.51
1.0,10.0,4.0,0.0,22.63,0.0,30.96,14.2,8.04,3.49
1.0,11.0,4.0,0.0,22.87,0.0,29.71,15.8,7.08,7.17
1.0,12.0,4.0,0.0,23.06,0.0,28.6,16.5,4.44,11.04
1.0,13.0,4.0,0.0,23.12,0.0,28.1,12.4,1.8,11.8
1.0,14.0,4.0,0.0,23.21,0.0,27.76,11.3,0.48,14.27
1.0,15.0,4.0,0.0,23.34,0.0,27.74,11.6,1.8,18.74
1.0,16.0,4.0,0.0,23.36,0.0,27.9,11.9,3.48,21.56
1.0,17.0,4.0,0.0,23.35,0.0,28.27,8.8,2.16,16.17
1.0,18.0,4.0,0.0,23.31,0.0,29.35,8.3,2.76,9.1
1.0,19.0,4.0,0.0,23.32,0.0,30.87,10.6,4.56,10.23
1.0,20.0,4.0,0.0,23.34,0.0,33.09,13.3,2.76,11.99
1.0,21.0,4.0,0.0,23.35,0.0,35.31,15.8,2.88,13.4
1.0,22.0,4.0,0.0,23.32,0.0,37.4,13.3,6.96,10.1
1.0,23.0,4.0,0.0,23.27,0.0,39.19,12.8,0.6,8.47
1.0,24.0,4.0,0.0,23.15,0.0,40.76,9.7,1.68,4.64
1.0,1.0,5.0,0.0,23.09,0.0,41.67,10.5,0.48,4.27
1.0,2.0,5.0,0.0,22.96,0.0,42.27,9.3,0.6,2.68
1.0,3.0,5.0,0.0,22.89,0.0,42.57,9.8,0.36,2.22
1.0,4.0,5.0,0.0,22.74,0.0,42.79,8.5,0.24,1.14
1.0,5.0,5.0,0.0,22.76,0.0,42.77,10.7,1.2,1.65
1.0,6.0,5.0,0.0,22.68,0.0,43.57,9.8,1.32,1.04
1.0,7.0,5.0,0.0,22.62,0.0,44.8,9.8,6.24,0.97
1.0,8.0,5.0,0.0,22.74,0.0,44.98,10.2,8.04,3.06
1.0,9.0,5.0,0.0,23.21,0.0,43.38,17.6,3.84,11.69
1.0,10.0,5.0,0.0,23.34,0.0,42.22,17.9,2.4,18.01
1.0,11.0,5.0,0.0,23.36,0.0,41.05,14.5,4.92,18.33
1.0,12.0,5.0,0.0,23.36,0.0,40.23,24.2,7.2,32.88
1.0,13.0,5.0,0.0,23.36,0.0,39.4,13.7,3.0,24.13
1.0,14.0,5.0,0.0,23.36,0.0,38.59,12.4,2.76,26.17
1.0,15.0,5.0,0.0,23.36,0.0,38.4,8.2,4.08,25.39
1.0,16.0,5.0,0.0,23.36,0.0,38.85,7.8,1.44,26.13
1.0,17.0,5.0,0.0,23.36,0.0,39.31,10.6,2.4,27.15
1.0,18.0,5.0,0.0,23.36,0.0,39.87,10.3,5.88,20.95
1.0,19.0,5.0,0.0,23.36,0.0,40.81,14.2,6.72,24.84
1.0,20.0,5.0,0.0,23.36,0.0,42.35,15.5,5.16,25.82
1.0,21.0,5.0,0.0,23.36,0.0,43.67,16.8,1.56,26.54
1.0,22.0,5.0,0.0,23.36,0.0,44.49,14.1,2.04,22.45
1.0,23.0,5.0,0.0,23.36,0.0,45.25,10.8,1.2,17.14
1.0,24.0,5.0,0.0,23.35,0.0,45.95,9.8,1.68,14.7
1.0,1.0,6.0,0.0,23.34,0.0,47.42,10.0,1.2,13.77
1.0,2.0,6.0,0.0,23.32,0.0,50.7,8.2,1.2,10.55
1.0,3.0,6.0,0.0,23.3,0.0,53.04,9.1,0.48,10.54
1.0,4.0,6.0,0.0,23.25,0.0,54.63,7.7,3.48,7.77
1.0,5.0,6.0,0.0,23.24,0.0,55.79,9.6,0.24,9.07
1.0,6.0,6.0,0.0,23.22,0.0,56.38,9.0,0.84,7.54
1.0,7.0,6.0,0.0,23.19,0.0,56.87,9.0,1.8,6.95
1.0,8.0,6.0,0.0,23.24,0.0,56.07,13.1,2.64,11.38
1.0,9.0,6.0,0.0,23.23,0.0,54.93,11.5,1.92,8.28
1.0,10.0,6.0,0.0,23.26,0.0,54.28,14.8,11.28,11.83
1.0,11.0,6.0,0.0,23.3,0.0,53.43,19.4,16.08,19.62
1.0,12.0,6.0,0.0,23.29,0.0,53.39,13.2,9.48,12.6
1.0,13.0,6.0,0.0,23.3,0.0,53.56,16.2,6.36,17.67
1.0,14.0,6.0,0.0,23.3,0.0,53.65,15.3,2.28,16.81
1.0,15.0,6.0,0.0,23.28,0.0,54.68,10.7,3.96,10.85
1.0,16.0,6.0,0.0,23.29,0.0,55.46,14.4,5.28,15.32
1.0,17.0,6.0,0.0,23.28,0.0,56.47,12.2,2.76,11.56
1.0,18.0,6.0,0.0,23.23,0.0,58.21,9.2,10.68,7.2
1.0,19.0,6.0,0.0,23.24,0.0,59.08,12.1,6.48,9.84
1.0,20.0,6.0,0.0,23.25,0.0,57.86,15.0,5.52,11.6
1.0,21.0,6.0,0.0,23.19,0.0,56.91,11.3,2.4,6.77
1.0,22.0,6.0,0.0,23.24,0.0,55.72,15.8,1.8,11.35
1.0,23.0,6.0,0.0,23.18,0.0,54.78,12.9,6.96,6.69
1.0,24.0,6.0,0.0,23.16,0.0,54.12,14.3,0.84,7.1
1.0,1.0,7.0,0.0,22.91,0.0,54.61,8.6,0.84,1.83
1.0,2.0,7.0,0.0,22.89,0.0,54.33,10.6,0.84,2.63
1.0,3.0,7.0,0.0,22.66,0.0,54.75,8.1,1.08,0.93
1.0,4.0,7.0,0.0,22.41,0.0,54.8,6.8,0.36,0.3
1.0,5.0,7.0,0.0,22.32,0.0,54.1,7.8,0.12,0.21
1.0,6.0,7.0,0.0,22.26,0.0,53.02,8.9,0.48,0.09
1.0,7.0,7.0,0.0,22.22,0.0,52.1,9.4,1.92,0.03
1.0,8.0,7.0,0.0,22.31,0.0,51.37,10.9,3.0,0.55
1.0,9.0,7.0,0.0,22.31,0.0,51.04,9.4,9.96,0.37
1.0,10.0,7.0,0.0,22.54,0.0,49.92,13.0,3.72,2.23
1.0,11.0,7.0,0.0,22.74,0.0,49.11,12.5,28.08,3.52
1.0,12.0,7.0,0.0,22.98,0.0,47.88,15.2,12.0,6.53
1.0,13.0,7.0,0.0,23.12,0.0,47.35,14.3,4.8,7.66
1.0,14.0,7.0,0.0,23.14,0.0,47.35,11.4,9.24,6.73
1.0,15.0,7.0,0.0,23.21,0.0,46.9,13.7,1.2,9.37
1.0,16.0,7.0,0.0,23.2,0.0,46.33,12.0,8.64,7.25
1.0,17.0,7.0,0.0,23.24,0.0,45.29,16.4,12.0,10.9
1.0,18.0,7.0,0.0,23.2,0.0,44.98,12.8,12.6,6.49
1.0,19.0,7.0,0.0,23.27,0.0,44.0,19.1,7.68,13.07
